structure,n,C,beta,alpha,draw_seed,method,tv_mean,tv_max,tv_mean_informative,tv_mean_uninformative,converged,iters,final_residual,ess_min,rhat_max,gibbs_kept,exact_method,wall_seconds
cycle,16,3,0.1,0.5,201,mf,0.0003585615777857915,0.000661766253463994,0.00032696955813611646,0.0004533376367348166,1,4,,,,,ve,0.0028
cycle,16,3,0.1,0.5,201,lbp,1.6920177036555684e-07,3.881089918403302e-07,1.3783923676127333e-07,2.6328937117840734e-07,1,16,2.608273542703543e-07,,,,ve,0.0083
cycle,16,3,0.1,0.5,201,gibbs,0.0002782395701044454,0.0006127878781431034,0.00026761426143690473,0.00031011549610706745,1,2000,,8179.8,1.00018,2000,ve,8.5987
cycle,16,3,0.25,0.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.008
cycle,16,3,0.25,0.5,201,mf,0.002275651492556769,0.004579948077312122,0.0020065023226614764,0.003083099002242646,1,5,,,,,ve,0.0027
cycle,16,3,0.25,0.5,201,lbp,1.0929614152393671e-07,2.3989265052898334e-07,9.573781770307044e-08,1.4997111298653554e-07,1,19,2.0169009323778297e-07,,,,ve,0.009
cycle,16,3,0.25,0.5,201,gibbs,0.000674195987118891,0.0013937874341839601,0.0005963989308182179,0.0009075871560209102,1,2000,,7901.3,0.99994,2000,ve,7.8628
cycle,16,3,0.5,0.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0083
cycle,16,3,0.5,0.5,201,mf,0.009250340066088603,0.020451007073052065,0.007708196800882629,0.013876769861706523,1,7,,,,,ve,0.0038
cycle,16,3,0.5,0.5,201,lbp,1.5698549284235037e-07,3.623497017296584e-07,1.693692342040707e-07,1.1983426875718933e-07,1,22,2.847960511309644e-07,,,,ve,0.0105
cycle,16,3,0.5,0.5,201,gibbs,0.0015828384739919436,0.0027389799354733124,0.0015371154630922082,0.00172000750669115,1,2000,,6769.9,0.99995,2000,ve,8.5132
cycle,16,3,0.75,0.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0072
cycle,16,3,0.75,0.5,201,mf,0.02068577942609724,0.04595893018609509,0.016787559056062797,0.03238044053620056,1,9,,,,,ve,0.0044
cycle,16,3,0.75,0.5,201,lbp,2.3944007508333066e-07,5.224812926890587e-07,2.7170129623538725e-07,1.4265641162716086e-07,1,25,4.0139182672094265e-07,,,,ve,0.0107
cycle,16,3,0.75,0.5,201,gibbs,0.0028968614589552416,0.005249223143846588,0.003090710729120698,0.002315313648458871,1,2000,,5736.0,0.99996,2000,ve,7.9019
cycle,16,3,1.0,0.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0087
cycle,16,3,1.0,0.5,201,mf,0.03770507978748517,0.07639148071307611,0.031727027609911605,0.055639236320205857,1,16,,,,,ve,0.01
cycle,16,3,1.0,0.5,201,lbp,2.495931384814904e-07,7.108170559377847e-07,2.9581655395551076e-07,1.1092289205942921e-07,1,29,3.64811353903427e-07,,,,ve,0.0155
cycle,16,3,1.0,0.5,201,gibbs,0.0036824409326094423,0.007643069389494814,0.0032084265261146153,0.005104484152093923,1,2000,,4961.3,1.00036,2000,ve,22.6404
cycle,16,3,1.3,0.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0114
cycle,16,3,1.3,0.5,201,mf,0.1032262942033566,0.17513046983079464,0.10169872445931638,0.10780900343547739,1,75,,,,,ve,0.034
cycle,16,3,1.3,0.5,201,lbp,3.051899413042533e-07,4.885964393075426e-07,3.52320935837272e-07,1.6379695770519717e-07,1,34,3.1774826897423836e-07,,,,ve,0.0145
cycle,16,3,1.3,0.5,201,gibbs,0.0037728043079417505,0.007988503701856955,0.003952151790900546,0.0032347618590653653,1,2000,,4229.5,1.00015,2000,ve,7.5352
cycle,16,3,1.75,0.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0072
cycle,16,3,1.75,0.5,201,mf,0.25993146141121803,0.466295011529519,0.29114091339200904,0.1663031054688452,1,32,,,,,ve,0.0146
cycle,16,3,1.75,0.5,201,lbp,4.6966017298689456e-06,9.444525336674281e-06,4.039164062276737e-06,6.668914732645571e-06,1,44,4.389330736653818e-07,,,,ve,0.0178
cycle,16,3,1.75,0.5,201,gibbs,0.0054903237088664925,0.011987980591529335,0.006097292314155581,0.003669417892999227,1,2000,,3236.8,1.0013,2000,ve,8.2125
cycle,16,3,2.5,0.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0072
cycle,16,3,2.5,0.5,201,mf,0.3323997304852815,0.6140313334022327,0.3944822289889712,0.14615223497421206,1,29,,,,,ve,0.0164
cycle,16,3,2.5,0.5,201,lbp,0.0004127251228952301,0.0008007372707964791,0.0003365324975255256,0.0006413029990043435,1,58,6.863133073520267e-07,,,,ve,0.0278
