structure,n,C,beta,alpha,draw_seed,method,tv_mean,tv_max,tv_mean_informative,tv_mean_uninformative,converged,iters,final_residual,ess_min,rhat_max,gibbs_kept,exact_method,wall_seconds
star,16,3,4.0,0.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0089
star,16,3,4.0,0.5,201,mf,0.06048344473756088,0.06614322491151559,0.06020980183336063,0.06130437345016162,1,3,,,,,ve,0.0011
star,16,3,4.0,0.5,201,lbp,2.2677156976725916e-07,9.024261300311087e-07,2.7053865679536995e-07,9.547030868292672e-08,1,24,2.6945847886317154e-07,,,,ve,0.0097
star,16,3,4.0,0.5,201,gibbs,0.39619226634853777,0.43385677508868026,0.3954550709670281,0.39840385249306665,0,2000,,9.9,1.30921,2000,ve,8.1739
star,16,3,0.0,1.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0064
star,16,3,0.0,1.5,201,mf,2.817841446289826e-16,8.881784197001252e-16,2.7712207528729493e-16,2.957703526540456e-16,1,1,,,,,ve,0.0006
star,16,3,0.0,1.5,201,lbp,2.7246000594560726e-16,7.91033905045424e-16,2.6700285501076354e-16,2.888314587501384e-16,1,3,0.0,,,,ve,0.001
star,16,3,0.0,1.5,201,gibbs,6.872865991602861e-15,1.6361911825413245e-14,6.020502383667174e-15,9.429956815409923e-15,1,2000,,8230.2,1.00028,2000,ve,7.6515
star,16,3,0.1,1.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.053
star,16,3,0.1,1.5,201,mf,0.0004910047775259653,0.004358995677040414,0.0005462455691968754,0.00032528240251323507,1,4,,,,,ve,0.0166
star,16,3,0.1,1.5,201,lbp,1.5403485922253594e-07,2.125424399465614e-07,1.5148469361947006e-07,1.6168535603173356e-07,1,17,2.2796932658275537e-07,,,,ve,0.0313
star,16,3,0.1,1.5,201,gibbs,0.00010974778769113627,0.0006989938187833,0.00012863544820798902,5.308480614057802e-05,1,2000,,7997.6,1.00021,2000,ve,7.3819
star,16,3,0.25,1.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.007
star,16,3,0.25,1.5,201,mf,0.004227934239161848,0.030692984637863685,0.004409360422844053,0.0036836556881152333,1,7,,,,,ve,0.0016
star,16,3,0.25,1.5,201,lbp,9.217447488726795e-08,1.3755942995102854e-07,9.059694625014256e-08,9.690706079864414e-08,1,20,1.5721947382862922e-07,,,,ve,0.0073
star,16,3,0.25,1.5,201,gibbs,0.00029413681340674004,0.0011428596569514615,0.00029437150825514633,0.0002934327288615212,1,2000,,7616.1,1.0002,2000,ve,6.4574
star,16,3,0.5,1.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0146
star,16,3,0.5,1.5,201,mf,0.025797463730977216,0.127996649337421,0.025917577404469583,0.025437122710500124,1,10,,,,,ve,0.0038
star,16,3,0.5,1.5,201,lbp,1.4497306172721325e-07,2.2620913080542704e-07,1.42775236974003e-07,1.51566535986844e-07,1,21,2.606731083210079e-07,,,,ve,0.0089
star,16,3,0.5,1.5,201,gibbs,0.0005281732144514187,0.0031292951914259834,0.0005676143738938096,0.0004098497361242461,1,2000,,6187.7,0.99989,2000,ve,6.848
star,16,3,0.75,1.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0066
star,16,3,0.75,1.5,201,mf,0.05034238232806924,0.18600855994941012,0.04978410150970238,0.05201722478316981,1,8,,,,,ve,0.0018
star,16,3,0.75,1.5,201,lbp,1.343543240134304e-07,2.1838286139164165e-07,1.3323979199206942e-07,1.376979200775133e-07,1,22,2.398206619957932e-07,,,,ve,0.0073
star,16,3,0.75,1.5,201,gibbs,0.0012382157143912386,0.0016725199740496056,0.001165573050890761,0.0014561437048926712,1,2000,,4917.1,1.00024,2000,ve,6.7853
star,16,3,1.0,1.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0127
star,16,3,1.0,1.5,201,mf,0.05892267699240125,0.17326788433193932,0.057515493772454164,0.0631442266522425,1,6,,,,,ve,0.0019
star,16,3,1.0,1.5,201,lbp,9.864826380767688e-08,1.6368230137606132e-07,9.893595543629859e-08,9.778518892181176e-08,1,23,1.694122394590991e-07,,,,ve,0.0134
star,16,3,1.0,1.5,201,gibbs,0.0027148015710351664,0.008675528643628281,0.0026719471730802893,0.002843364764899797,1,2000,,4127.0,1.00147,2000,ve,6.6635
star,16,3,1.3,1.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0106
star,16,3,1.3,1.5,201,mf,0.060927439061562,0.14423544330200033,0.058830000736813236,0.0672197540358083,1,4,,,,,ve,0.0009
star,16,3,1.3,1.5,201,lbp,1.2761836141463815e-07,2.1593556011334503e-07,1.305999867209917e-07,1.1867348549557746e-07,1,23,2.0468546479968097e-07,,,,ve,0.0077
star,16,3,1.3,1.5,201,gibbs,0.0009383964889260787,0.0019009976941386422,0.0009740862722943086,0.000831327138821389,1,2000,,2493.6,1.00224,2000,ve,6.7259
star,16,3,1.75,1.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0089
star,16,3,1.75,1.5,201,mf,0.061628278260025315,0.11435321164814277,0.05913199632067175,0.06911712407808601,1,4,,,,,ve,0.0014
star,16,3,1.75,1.5,201,lbp,1.574266934166891e-07,2.770239677235553e-07,1.6856360089444072e-07,1.2401597098343417e-07,1,23,2.307349152852467e-07,,,,ve,0.0092
star,16,3,1.75,1.5,201,gibbs,0.013771178674987186,0.02645324886106239,0.013306090238798201,0.01516644398355415,1,2000,,512.2,1.00861,2000,ve,6.5221
star,16,3,2.5,1.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.007
star,16,3,2.5,1.5,201,mf,0.06574062948310452,0.09386645007590237,0.06328554820584198,0.07310587331489213,1,3,,,,,ve,0.0009
star,16,3,2.5,1.5,201,lbp,5.234857015419146e-08,1.235151850936811e-07,6.321543093200724e-08,1.974798782074412e-08,1,25,2.449759157197029e-07,,,,ve,0.0097
star,16,3,2.5,1.5,201,gibbs,0.11024221063650404,0.15598721338724458,0.10629906561919712,0.12207164568842477,0,2000,,29.2,1.08289,2000,ve,6.8059
star,16,3,4.0,1.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0132
star,16,3,4.0,1.5,201,mf,0.0878437933336741,0.09791200235385883,0.08634767179025264,0.09233215796393851,1,3,,,,,ve,0.0022
star,16,3,4.0,1.5,201,lbp,2.1879551801514026e-08,5.077463276215166e-08,2.2826687371429257e-08,1.903814509176833e-08,1,28,1.4426536076861396e-07,,,,ve,0.0167
star,16,3,4.0,1.5,201,gibbs,0.4418886491745647,0.4928473548784179,0.44852427517133214,0.4219817711842625,0,2000,,7.6,1.46537,2000,ve,6.9516
star,16,3,0.0,0.5,202,exact,0.0,0.0,,,1,,,,,,ve,0.0078
star,16,3,0.0,0.5,202,mf,1.7683337433238577e-16,6.938893903907228e-16,1.8995222061946038e-16,1.3747683547116196e-16,1,1,,,,,ve,0.0006
star,16,3,0.0,0.5,202,lbp,1.9071116214020023e-16,8.881784197001252e-16,2.0932329943453473e-16,1.3487475025719675e-16,1,3,0.0,,,,ve,0.0014
star,16,3,0.0,0.5,202,gibbs,5.853390688814741e-15,1.529332216421153e-14,5.852378766787088e-15,5.856426454897701e-15,1,2000,,8184.9,1.00015,2000,ve,6.4699
star,16,3,0.1,0.5,202,exact,0.0,0.0,,,1,,,,,,ve,0.0068
