structure,n,C,beta,alpha,draw_seed,method,tv_mean,tv_max,tv_mean_informative,tv_mean_uninformative,converged,iters,final_residual,ess_min,rhat_max,gibbs_kept,exact_method,wall_seconds
dense,14,3,4.0,1.5,204,lbp,3.2430729107439055e-06,3.2430729191809187e-06,3.2430729143606142e-06,3.243072901702131e-06,1,25,1.2650681346926262e-07,,,,enumerate,0.0064
dense,14,3,4.0,1.5,204,gibbs,0.6249965650381667,0.749996756878121,0.5999970679348241,0.6874953077965232,0,2000,,4.0,5877473739351861.0,2000,enumerate,9.4487
dense,14,3,0.0,0.5,205,exact,0.0,0.0,,,1,,,,,,enumerate,0.5197
dense,14,3,0.0,0.5,205,mf,9.742950494004025e-15,2.8158031462055533e-14,1.0206765987952338e-14,8.583411759133242e-15,1,1,,,,,enumerate,0.0012
dense,14,3,0.0,0.5,205,lbp,9.72485980632598e-15,2.853273173286652e-14,1.0198786259962844e-14,8.540043672233821e-15,1,3,0.0,,,,enumerate,0.001
dense,14,3,0.0,0.5,205,gibbs,1.1863278216926533e-14,2.6756374893466273e-14,1.266139970645952e-14,9.867974493094067e-15,1,2000,,8143.7,0.99973,2000,enumerate,8.0185
dense,14,3,0.1,0.5,205,exact,0.0,0.0,,,1,,,,,,enumerate,0.7728
dense,14,3,0.1,0.5,205,mf,0.0013767599639859373,0.0024126110109822796,0.001241197436512258,0.001715666282670135,1,5,,,,,enumerate,0.0031
dense,14,3,0.1,0.5,205,lbp,0.00011727361241282192,0.00028241071119014527,0.00011724693364839264,0.00011734030932389512,1,17,2.6338946435000565e-07,,,,enumerate,0.0038
dense,14,3,0.1,0.5,205,gibbs,0.000508571205498038,0.0012294053249421455,0.0006005851427964802,0.0002785363622519327,1,2000,,7969.8,1.00002,2000,enumerate,8.1177
dense,14,3,0.25,0.5,205,exact,0.0,0.0,,,1,,,,,,enumerate,0.7782
dense,14,3,0.25,0.5,205,mf,0.011423872071075961,0.019158411333748737,0.01028227334539851,0.01427786888526958,1,12,,,,,enumerate,0.0071
dense,14,3,0.25,0.5,205,lbp,0.0026583823695311656,0.0061118468729348535,0.0025076337791920126,0.003035253845379048,1,29,4.291240243148309e-07,,,,enumerate,0.0062
dense,14,3,0.25,0.5,205,gibbs,0.001020410902605889,0.003224899812481339,0.0011848288520105717,0.000609366029094182,1,2000,,6387.3,1.00012,2000,enumerate,8.0465
dense,14,3,0.5,0.5,205,exact,0.0,0.0,,,1,,,,,,enumerate,0.7966
dense,14,3,0.5,0.5,205,mf,0.21126637814059276,0.2707103307427215,0.22781394742590236,0.16989745492731884,1,18,,,,,enumerate,0.0107
dense,14,3,0.5,0.5,205,lbp,0.14398447124312191,0.20170059509494492,0.15481747459275788,0.116901962869032,1,74,6.646406761623425e-07,,,,enumerate,0.0152
dense,14,3,0.5,0.5,205,gibbs,0.006440026450616973,0.010143811453759088,0.007173832546754777,0.004605511210272464,1,2000,,1911.7,1.00157,2000,enumerate,7.9354
dense,14,3,0.75,0.5,205,exact,0.0,0.0,,,1,,,,,,enumerate,0.7887
dense,14,3,0.75,0.5,205,mf,0.1662792450865287,0.17784627675070377,0.16822553539069135,0.161413519326122,1,9,,,,,enumerate,0.0058
dense,14,3,0.75,0.5,205,lbp,0.1581171209942029,0.16614917278365077,0.16115701206213856,0.15051739332436367,1,39,3.0533738681892686e-07,,,,enumerate,0.0084
dense,14,3,0.75,0.5,205,gibbs,0.043587593358748115,0.04638269047254153,0.044117896568653635,0.04226183533398431,1,2000,,444.1,1.00735,2000,enumerate,8.2559
dense,14,3,1.0,0.5,205,exact,0.0,0.0,,,1,,,,,,enumerate,0.7819
dense,14,3,1.0,0.5,205,mf,0.16609407770483722,0.167362839056476,0.16675874260421844,0.16443241545638418,1,6,,,,,enumerate,0.0037
dense,14,3,1.0,0.5,205,lbp,0.16534343145952413,0.16714584100655466,0.16617598925788407,0.16326203696362426,1,31,2.3672733051594008e-07,,,,enumerate,0.0064
dense,14,3,1.0,0.5,205,gibbs,0.8220579265141089,0.8315017035026291,0.8263420698899665,0.8113475680744642,0,2000,,8.0,1.42605,2000,enumerate,8.1641
dense,14,3,1.3,0.5,205,exact,0.0,0.0,,,1,,,,,,enumerate,0.7699
dense,14,3,1.3,0.5,205,mf,0.16950309650326556,0.1697793444333947,0.1696615949512787,0.16910685038323284,1,5,,,,,enumerate,0.0035
dense,14,3,1.3,0.5,205,lbp,0.1694619998776768,0.16977879591155579,0.16963118049266607,0.1690390483402036,1,28,1.62257840941038e-07,,,,enumerate,0.0061
dense,14,3,1.3,0.5,205,gibbs,0.5790541316339061,0.5801357659844222,0.5796402788766273,0.5775887635271031,0,2000,,4.8,2.65311,2000,enumerate,7.9547
dense,14,3,1.75,0.5,205,exact,0.0,0.0,,,1,,,,,,enumerate,0.7798
dense,14,3,1.75,0.5,205,mf,0.17047704769259328,0.17050101446211485,0.1704923388188925,0.17043881987684534,1,4,,,,,enumerate,0.0027
dense,14,3,1.75,0.5,205,lbp,0.17047651326529686,0.17050101231984915,0.17049195737524644,0.17043790299042288,1,26,1.6505598776639374e-07,,,,enumerate,0.0058
dense,14,3,1.75,0.5,205,gibbs,0.8293772371577297,0.8294962827770604,0.8294522520859431,0.8291896998371966,0,2000,,4.1,7.80244,2000,enumerate,8.0142
dense,14,3,2.5,0.5,205,exact,0.0,0.0,,,1,,,,,,enumerate,0.8228
dense,14,3,2.5,0.5,205,mf,0.1705782257467195,0.17057862437022636,0.17057853232693154,0.17057745929618928,1,4,,,,,enumerate,0.0028
dense,14,3,2.5,0.5,205,lbp,0.17057822533019526,0.17057862436998739,0.1705785320487545,0.17057745853379716,1,25,2.0401845501893945e-07,,,,enumerate,0.0065
dense,14,3,2.5,0.5,205,gibbs,0.8294194291808097,0.8294213698717312,0.8294209213795215,0.8294156986840304,0,2000,,4.0,5617601238189621.0,2000,enumerate,7.9621
dense,14,3,4.0,0.5,205,exact,0.0,0.0,,,1,,,,,,enumerate,0.7684
dense,14,3,4.0,0.5,205,mf,0.17058024591958101,0.17058024607684275,0.1705802460662317,0.17058024555295423,1,3,,,,,enumerate,0.0019
dense,14,3,4.0,0.5,205,lbp,0.17058024591957086,0.17058024607684275,0.17058024606623096,0.17058024555292067,1,25,1.9047016763806823e-07,,,,enumerate,0.0052
dense,14,3,4.0,0.5,205,gibbs,0.8742257514573764,0.874225752109355,0.8742257520523566,0.874225749969926,0,2000,,8000.0,nan,2000,enumerate,8.055
dense,14,3,0.0,1.5,205,exact,0.0,0.0,,,1,,,,,,enumerate,0.5037
dense,14,3,0.0,1.5,205,mf,1.758749396119086e-14,4.4679537847258644e-14,1.9387789984559588e-14,1.3086753902769033e-14,1,1,,,,,enumerate,0.0009
dense,14,3,0.0,1.5,205,lbp,1.7610045366378557e-14,4.476280457410553e-14,1.9399239159501035e-14,1.313706088357236e-14,1,3,0.0,,,,enumerate,0.001
dense,14,3,0.0,1.5,205,gibbs,1.906188500695143e-14,5.685729664861583e-14,2.1501550540037327e-14,1.2962721174236691e-14,1,2000,,8132.0,0.9999,2000,enumerate,8.156
dense,14,3,0.1,1.5,205,exact,0.0,0.0,,,1,,,,,,enumerate,0.7424
dense,14,3,0.1,1.5,205,mf,0.0015761507617168772,0.002953793463038621,0.0016436414537010081,0.0014074240317565496,1,5,,,,,enumerate,0.0034
dense,14,3,0.1,1.5,205,lbp,0.00012733728885839648,0.00032542593225724087,0.0001454575238785026,8.20367013081311e-05,1,18,2.382083012508751e-07,,,,enumerate,0.0041
dense,14,3,0.1,1.5,205,gibbs,0.00045870135303078527,0.0008955951410769963,0.0005467044730158875,0.00023869355306802963,1,2000,,7736.3,0.99999,2000,enumerate,8.0399
dense,14,3,0.25,1.5,205,exact,0.0,0.0,,,1,,,,,,enumerate,0.7879
dense,14,3,0.25,1.5,205,mf,0.012208791253241206,0.025400854175534577,0.014282662514698504,0.007024113099597967,1,10,,,,,enumerate,0.0057
dense,14,3,0.25,1.5,205,lbp,0.002795028632617869,0.0072514710360189645,0.0034315774934908358,0.001203656480435451,1,26,4.014814053432403e-07,,,,enumerate,0.0053
dense,14,3,0.25,1.5,205,gibbs,0.0014650999807439163,0.00309650372484584,0.0016559776279218073,0.0009879058627991887,1,2000,,6944.2,0.99993,2000,enumerate,8.17
dense,14,3,0.5,1.5,205,exact,0.0,0.0,,,1,,,,,,enumerate,0.7756
dense,14,3,0.5,1.5,205,mf,0.09274922760294878,0.16026583115752396,0.10102150096968714,0.07206854418610292,1,27,,,,,enumerate,0.0177
dense,14,3,0.5,1.5,205,lbp,0.060051402206811995,0.11433235672008829,0.06790095596497829,0.040427517811396245,1,65,6.978772094656804e-07,,,,enumerate,0.015
dense,14,3,0.5,1.5,205,gibbs,0.001599272031908561,0.003372888216575793,0.0017090547452749314,0.0013248152484926353,1,2000,,4517.1,1.00022,2000,enumerate,8.0751
dense,14,3,0.75,1.5,205,exact,0.0,0.0,,,1,,,,,,enumerate,0.7917
dense,14,3,0.75,1.5,205,mf,0.40345011192270164,0.46046475932145625,0.3998001069208495,0.4125751244273321,1,15,,,,,enumerate,0.0103
dense,14,3,0.75,1.5,205,lbp,0.37952510161130387,0.4135035019308927,0.3790085531738947,0.38081647270482666,1,59,4.7217437115776306e-07,,,,enumerate,0.0143
dense,14,3,0.75,1.5,205,gibbs,0.08004235063485235,0.08793047545185385,0.08087119829374223,0.07797023148762766,1,2000,,2477.0,1.00148,2000,enumerate,8.0166
dense,14,3,1.0,1.5,205,exact,0.0,0.0,,,1,,,,,,enumerate,0.7531
dense,14,3,1.0,1.5,205,mf,0.46259008634359866,0.4664015195907989,0.4632639975152454,0.46090530841448174,1,9,,,,,enumerate,0.0057
dense,14,3,1.0,1.5,205,lbp,0.4611200660073598,0.46578907685941595,0.4618870076468905,0.459202711908533,1,36,2.7864788898490644e-07,,,,enumerate,0.0079
dense,14,3,1.0,1.5,205,gibbs,0.21352894143896464,0.2160769361605408,0.21396467267660002,0.2124396133448761,0,2000,,12.1,1.23939,2000,enumerate,8.263
dense,14,3,1.3,1.5,205,exact,0.0,0.0,,,1,,,,,,enumerate,0.7615
dense,14,3,1.3,1.5,205,mf,0.4708915381289768,0.4716960507232769,0.4710904411112976,0.470394280673175,1,7,,,,,enumerate,0.0044
dense,14,3,1.3,1.5,205,lbp,0.4708233232760823,0.471695094302248,0.47102450923877087,0.4703203583693607,1,30,2.2359902684954136e-07,,,,enumerate,0.0066
dense,14,3,1.3,1.5,205,gibbs,0.470780018178971,0.4716947875735731,0.4709872904259954,0.4702618375614098,1,2000,,6276.1,0.99979,2000,enumerate,8.2318
dense,14,3,1.75,1.5,205,exact,0.0,0.0,,,1,,,,,,enumerate,0.7624
dense,14,3,1.75,1.5,205,mf,0.47181089210130167,0.47187317625409564,0.4718346467127553,0.47175150557266743,1,7,,,,,enumerate,0.0048
dense,14,3,1.75,1.5,205,lbp,0.4718101658818553,0.471873171802202,0.47183398248014363,0.4717506243861346,1,28,1.488013059436355e-07,,,,enumerate,0.007
dense,14,3,1.75,1.5,205,gibbs,0.47181015005527815,0.47187317285418096,0.47183404523613587,0.47175041210313395,1,2000,,8035.2,0.99973,2000,enumerate,8.0173
dense,14,3,2.5,1.5,205,exact,0.0,0.0,,,1,,,,,,enumerate,0.7603
dense,14,3,2.5,1.5,205,mf,0.4718369917242364,0.47183795365900316,0.47183757568511375,0.47183553182204296,1,7,,,,,enumerate,0.0044
dense,14,3,2.5,1.5,205,lbp,0.4718369913073631,0.4718379536584269,0.4718375753659364,0.4718355311609297,1,27,1.6776653855021806e-07,,,,enumerate,0.0057
dense,14,3,2.5,1.5,205,gibbs,0.4718369917465015,0.47183795365902803,0.47183757570091267,0.4718355318604737,0,2000,,8000.0,nan,2000,enumerate,8.2592
dense,14,3,4.0,1.5,205,exact,0.0,0.0,,,1,,,,,,enumerate,0.8138
dense,14,3,4.0,1.5,205,mf,0.4718365129204599,0.47183651328391046,0.4718365132421948,0.47183651211612293,1,6,,,,,enumerate,0.0048
dense,14,3,4.0,1.5,205,lbp,0.47183651292045686,0.47183651328391046,0.4718365132421939,0.47183651211611466,1,27,1.64228997512339e-07,,,,enumerate,0.0066
dense,14,3,4.0,1.5,205,gibbs,0.4718365129204599,0.47183651328391046,0.47183651324219467,0.4718365121161229,0,2000,,8000.0,nan,2000,enumerate,8.1518
dense,14,3,0.0,0.5,206,exact,0.0,0.0,,,1,,,,,,enumerate,0.4959
dense,14,3,0.0,0.5,206,mf,1.2885030344276872e-14,3.3334446314370325e-14,1.2922302117246431e-14,1.2791850911852976e-14,1,1,,,,,enumerate,0.0011
dense,14,3,0.0,0.5,206,lbp,1.2852814051151589e-14,3.344546861683284e-14,1.2907036550657835e-14,1.2717257802385973e-14,1,3,0.0,,,,enumerate,0.0009
dense,14,3,0.0,0.5,206,gibbs,1.5958464708428923e-14,3.583244811977693e-14,1.5622919624647125e-14,1.6797327417883423e-14,1,2000,,7476.8,0.99997,2000,enumerate,11.0639
dense,14,3,0.1,0.5,206,exact,0.0,0.0,,,1,,,,,,enumerate,0.8143
dense,14,3,0.1,0.5,206,mf,0.0017588138949344416,0.0029989040771302086,0.0018161603549396658,0.0016154477449213805,1,5,,,,,enumerate,0.0042
dense,14,3,0.1,0.5,206,lbp,0.00020661685316048596,0.0003682527902167873,0.00020621300894425111,0.00020762646370107302,1,17,2.171985194476811e-07,,,,enumerate,0.0042
dense,14,3,0.1,0.5,206,gibbs,0.00048345294724653695,0.001252079683809304,0.0005141401706866159,0.0004067348886463394,1,2000,,7520.2,0.9999,2000,enumerate,10.8879
dense,14,3,0.25,0.5,206,exact,0.0,0.0,,,1,,,,,,enumerate,0.8298
dense,14,3,0.25,0.5,206,mf,0.015583849332191715,0.031298837372827626,0.015191132735459061,0.016565640824023346,1,10,,,,,enumerate,0.0097
dense,14,3,0.25,0.5,206,lbp,0.00505371324046141,0.01005786650243842,0.004785764823753341,0.005723584282231582,1,25,4.4157824241608523e-07,,,,enumerate,0.0075
dense,14,3,0.25,0.5,206,gibbs,0.0024145377367214877,0.004575639719877844,0.0024354421410432247,0.002362276725917144,1,2000,,6366.3,1.00028,2000,enumerate,11.1802
dense,14,3,0.5,0.5,206,exact,0.0,0.0,,,1,,,,,,enumerate,0.7894
dense,14,3,0.5,0.5,206,mf,0.40709005052200303,0.49275224692284647,0.39694024739670314,0.43246455833525266,1,19,,,,,enumerate,0.0128
dense,14,3,0.5,0.5,206,lbp,0.3535803687910149,0.4350036729670254,0.34318314629385743,0.37957342503390845,1,93,6.491880517600634e-07,,,,enumerate,0.0191
dense,14,3,0.5,0.5,206,gibbs,0.03339573899294129,0.03887348895420313,0.03259033399881197,0.0354092514782646,1,2000,,2169.9,1.00288,2000,enumerate,10.8652
dense,14,3,0.75,0.5,206,exact,0.0,0.0,,,1,,,,,,enumerate,0.8209
dense,14,3,0.75,0.5,206,mf,0.5607155829998665,0.5832176217732989,0.5553146259087324,0.5742179757277016,1,8,,,,,enumerate,0.0072
dense,14,3,0.75,0.5,206,lbp,0.5577322831614077,0.5824046786352101,0.5519078303821914,0.5722934151094483,1,39,2.440228336619832e-07,,,,enumerate,0.0096
dense,14,3,0.75,0.5,206,gibbs,0.10237934577376095,0.10735136493618273,0.1012485659584412,0.10520629531206031,0,2000,,45.8,1.0567,2000,enumerate,10.8935
dense,14,3,1.0,0.5,206,exact,0.0,0.0,,,1,,,,,,enumerate,0.8199
dense,14,3,1.0,0.5,206,mf,0.5855119663646212,0.5920401114611266,0.5835477529263796,0.590422499960225,1,6,,,,,enumerate,0.0048
dense,14,3,1.0,0.5,206,lbp,0.5852124628455214,0.5920156431272358,0.5831951913273935,0.5902556416408417,1,32,2.397472766979547e-07,,,,enumerate,0.0075
dense,14,3,1.0,0.5,206,gibbs,0.33822061102947687,0.34225290029681216,0.337017943543466,0.34122727974450406,0,2000,,8.9,1.36354,2000,enumerate,10.9481
dense,14,3,1.3,0.5,206,exact,0.0,0.0,,,1,,,,,,enumerate,0.7952
dense,14,3,1.3,0.5,206,mf,0.5916590494725525,0.593213460345256,0.5911216130862197,0.593002640438385,1,5,,,,,enumerate,0.0044
dense,14,3,1.3,0.5,206,lbp,0.5916410296611024,0.5932125909804696,0.5910994062099025,0.5929950882891024,1,29,2.6433154043381535e-07,,,,enumerate,0.0061
dense,14,3,1.3,0.5,206,gibbs,0.34233150806099794,0.3432335242593015,0.3420208674802123,0.34310810951296195,0,2000,,5.3,2.07569,2000,enumerate,10.8203
dense,14,3,1.75,0.5,206,exact,0.0,0.0,,,1,,,,,,enumerate,0.8496
dense,14,3,1.75,0.5,206,mf,0.5932365896141418,0.5933965729875781,0.5931766600017795,0.5933864136450478,1,4,,,,,enumerate,0.0033
dense,14,3,1.75,0.5,206,lbp,0.5932363807987733,0.593396511939687,0.5931764002469929,0.5933863321782243,1,27,2.4581593727202034e-07,,,,enumerate,0.0067
dense,14,3,1.75,0.5,206,gibbs,0.3433044018746495,0.3433969107781802,0.3432697634601926,0.34339099791079175,0,2000,,4.2,4.63739,2000,enumerate,10.9902
dense,14,3,2.5,0.5,206,exact,0.0,0.0,,,1,,,,,,enumerate,0.851
dense,14,3,2.5,0.5,206,mf,0.5934098893181788,0.5934135616317635,0.5934084431180607,0.593413504818474,1,3,,,,,enumerate,0.0025
dense,14,3,2.5,0.5,206,lbp,0.5934098891916672,0.5934135616237534,0.5934084429590791,0.5934135047731373,1,26,2.4061860337543095e-07,,,,enumerate,0.006
dense,14,3,2.5,0.5,206,gibbs,0.3434114389904934,0.3434135620487681,0.3434106030040184,0.34341352895668087,0,2000,,4.0,17.59864,2000,enumerate,11.0544
dense,14,3,4.0,0.5,206,exact,0.0,0.0,,,1,,,,,,enumerate,0.8384
dense,14,3,4.0,0.5,206,mf,0.5934139698929,0.5934139719082034,0.5934139690874153,0.5934139719066118,1,3,,,,,enumerate,0.0028
dense,14,3,4.0,0.5,206,lbp,0.5934139698928854,0.5934139719082034,0.593413969087395,0.5934139719066118,1,27,1.8268839907520373e-07,,,,enumerate,0.0064
dense,14,3,4.0,0.5,206,gibbs,0.5934139698929001,0.5934139719082036,0.5934139690874153,0.5934139719066118,0,2000,,8000.0,nan,2000,enumerate,10.9652
dense,14,3,0.0,1.5,206,exact,0.0,0.0,,,1,,,,,,enumerate,0.4825
dense,14,3,0.0,1.5,206,mf,9.067895244209622e-15,1.5910883721659275e-14,9.025766245507327e-15,9.173217740965356e-15,1,1,,,,,enumerate,0.001
dense,14,3,0.0,1.5,206,lbp,9.066160520733645e-15,1.5980272660698347e-14,9.025419300812132e-15,9.168013570537425e-15,1,3,0.0,,,,enumerate,0.0008
dense,14,3,0.0,1.5,206,gibbs,1.1613725854025299e-14,2.1278118156331516e-14,1.2372741720056978e-14,9.716186188946097e-15,1,2000,,7807.2,1.00053,2000,enumerate,11.0453
dense,14,3,0.1,1.5,206,exact,0.0,0.0,,,1,,,,,,enumerate,0.8472
dense,14,3,0.1,1.5,206,mf,0.0012563945318049138,0.0030138365107116594,0.0011745841913333277,0.001460920382983879,1,6,,,,,enumerate,0.0053
dense,14,3,0.1,1.5,206,lbp,0.0001613584547673749,0.00040227654561087595,0.00014557116371168992,0.00020082668240658727,1,18,2.630745694065517e-07,,,,enumerate,0.0044
dense,14,3,0.1,1.5,206,gibbs,0.0007013406609463693,0.0011643421410022087,0.0006786566027147118,0.0007580508065255127,1,2000,,7676.0,1.00009,2000,enumerate,11.355
dense,14,3,0.25,1.5,206,exact,0.0,0.0,,,1,,,,,,enumerate,0.8081
dense,14,3,0.25,1.5,206,mf,0.012073538413885839,0.029707962416612152,0.013194737452483224,0.00927054081739238,1,14,,,,,enumerate,0.0114
dense,14,3,0.25,1.5,206,lbp,0.0036934576943089036,0.009958534926653904,0.004039390245060671,0.002828626317429487,1,32,5.601726038584331e-07,,,,enumerate,0.0074
dense,14,3,0.25,1.5,206,gibbs,0.0017495747978084105,0.002733714476067739,0.001713321142094307,0.0018402089370936695,1,2000,,6027.7,1.00042,2000,enumerate,10.8863
dense,14,3,0.5,1.5,206,exact,0.0,0.0,,,1,,,,,,enumerate,0.8136
dense,14,3,0.5,1.5,206,mf,0.1397228943439017,0.20172778186477308,0.14020449447235733,0.13851889402276263,1,15,,,,,enumerate,0.0111
dense,14,3,0.5,1.5,206,lbp,0.10245777910114838,0.14306592997994555,0.1017466393537138,0.10423562846973483,1,58,6.287853325237514e-07,,,,enumerate,0.0153
dense,14,3,0.5,1.5,206,gibbs,0.011717285870605502,0.014054867714861433,0.011323180166538804,0.01270255013077225,1,2000,,1788.2,1.00127,2000,enumerate,10.6033
dense,14,3,0.75,1.5,206,exact,0.0,0.0,,,1,,,,,,enumerate,0.8484
dense,14,3,0.75,1.5,206,mf,0.050025607174084344,0.06324534671877514,0.05085210117288016,0.04795937217709483,1,8,,,,,enumerate,0.0063
dense,14,3,0.75,1.5,206,lbp,0.046463936947161055,0.05180270331950822,0.046594119565884676,0.046138480400352,1,35,3.083755785726616e-07,,,,enumerate,0.0076
dense,14,3,0.75,1.5,206,gibbs,0.02939265520332333,0.030873873016357627,0.029011376547313773,0.030345851843347246,1,2000,,2369.5,1.00324,2000,enumerate,10.5559
dense,14,3,1.0,1.5,206,exact,0.0,0.0,,,1,,,,,,enumerate,0.7917
dense,14,3,1.0,1.5,206,mf,0.04779237546908784,0.04939137533087011,0.04776764322450332,0.047854206080549154,1,6,,,,,enumerate,0.005
dense,14,3,1.0,1.5,206,lbp,0.047385437027743935,0.04802339422512091,0.04724968804682962,0.047724809480029745,1,31,1.618690410598589e-07,,,,enumerate,0.0078
dense,14,3,1.0,1.5,206,gibbs,0.6909751302211541,0.7013294679234884,0.6876033116071563,0.6994046767561493,0,2000,,6.2,1.69098,2000,enumerate,10.269
dense,14,3,1.3,1.5,206,exact,0.0,0.0,,,1,,,,,,enumerate,0.7995
dense,14,3,1.3,1.5,206,mf,0.04995324601082461,0.05012423766418202,0.049918530569161644,0.05004003461498202,1,5,,,,,enumerate,0.004
dense,14,3,1.3,1.5,206,lbp,0.04992831473687988,0.05006097867188465,0.04988607759931276,0.05003390758079766,1,29,1.5111340700979525e-07,,,,enumerate,0.0062
dense,14,3,1.3,1.5,206,gibbs,0.7355163065595554,0.7379379718484601,0.734662191510415,0.7376515941824064,0,2000,,4.9,3.09108,2000,enumerate,10.5158
dense,14,3,1.75,1.5,206,exact,0.0,0.0,,,1,,,,,,enumerate,0.8397
dense,14,3,1.75,1.5,206,mf,0.05076255729166126,0.05077568645453427,0.05075774337144452,0.05077459209220313,1,5,,,,,enumerate,0.004
dense,14,3,1.75,1.5,206,lbp,0.050762251314675565,0.05077567863447889,0.05075734157730968,0.05077452565809029,1,27,1.8891876507609595e-07,,,,enumerate,0.0061
dense,14,3,1.75,1.5,206,gibbs,0.9876873701346442,0.9880187635574331,0.9875616094480371,0.9880017718511619,1,2000,,7512.5,0.99987,2000,enumerate,10.3404
dense,14,3,2.5,1.5,206,exact,0.0,0.0,,,1,,,,,,enumerate,0.7982
dense,14,3,2.5,1.5,206,mf,0.5052458604213925,0.961108032814319,0.596444440066026,0.2772494113098089,1,5,,,,,enumerate,0.0042
dense,14,3,2.5,1.5,206,lbp,0.05086573203039312,0.05086603790683561,0.05086561212853953,0.050866031785027126,1,26,1.6462572527409236e-07,,,,enumerate,0.0058
dense,14,3,2.5,1.5,206,gibbs,0.9491270619758768,0.9491339608999988,0.9491243386912555,0.9491338701874299,0,2000,,4.0,4627524136522998.0,2000,enumerate,11.8389
dense,14,3,4.0,1.5,206,exact,0.0,0.0,,,1,,,,,,enumerate,0.9002
dense,14,3,4.0,1.5,206,mf,0.5059688951968415,0.9611086331247187,0.5969903573251527,0.27841523987606354,1,4,,,,,enumerate,0.0051
dense,14,3,4.0,1.5,206,lbp,0.0508682798502133,0.050868280017845366,0.05086827978322818,0.050868280017676064,1,26,1.2541763116935556e-07,,,,enumerate,0.0102
dense,14,3,4.0,1.5,206,gibbs,0.9685676382408831,0.9880230841749962,0.9724529065930956,0.958854467360352,0,2000,,4.0,13.20855,2000,enumerate,14.497
dense,14,3,0.0,0.5,207,exact,0.0,0.0,,,1,,,,,,enumerate,0.611
dense,14,3,0.0,0.5,207,mf,5.0530016678810135e-15,2.3396215520499197e-14,6.01133726130243e-15,2.6571626843274743e-15,1,1,,,,,enumerate,0.0023
dense,14,3,0.0,0.5,207,lbp,5.0627904646383115e-15,2.34482572247785e-14,6.008214759045671e-15,2.699229728619912e-15,1,3,0.0,,,,enumerate,0.0014
dense,14,3,0.0,0.5,207,gibbs,9.365028593880506e-15,3.7267064434409747e-14,1.0861624100133583e-14,5.6235398282478144e-15,1,2000,,7892.5,1.0015,2000,enumerate,10.9093
dense,14,3,0.1,0.5,207,exact,0.0,0.0,,,1,,,,,,enumerate,0.9937
dense,14,3,0.1,0.5,207,mf,0.001512120370107955,0.0031217352758730332,0.0014687354172766213,0.0016205827521862887,1,5,,,,,enumerate,0.0082
dense,14,3,0.1,0.5,207,lbp,0.00015627982251664258,0.00034859296804536435,0.00014911157561642193,0.00017420043976719424,1,17,2.648431836060894e-07,,,,enumerate,0.0076
dense,14,3,0.1,0.5,207,gibbs,0.00032068309098049873,0.0006002778394063046,0.00027793939071734297,0.0004275423416383881,1,2000,,7444.8,1.00125,2000,enumerate,11.5311
dense,14,3,0.25,0.5,207,exact,0.0,0.0,,,1,,,,,,enumerate,1.0007
dense,14,3,0.25,0.5,207,mf,0.013998773459064088,0.028766550706156902,0.016076242662436197,0.008805100450633815,1,10,,,,,enumerate,0.0098
dense,14,3,0.25,0.5,207,lbp,0.0037900346483983396,0.008259316884423103,0.004233583306516311,0.002681163003103408,1,25,4.863205363969669e-07,,,,enumerate,0.0101
dense,14,3,0.25,0.5,207,gibbs,0.0007117681973766245,0.0015754943436244173,0.0007248809317993715,0.000678986361319757,1,2000,,6894.0,1.0018,2000,enumerate,11.2895
dense,14,3,0.5,0.5,207,exact,0.0,0.0,,,1,,,,,,enumerate,1.0122
dense,14,3,0.5,0.5,207,mf,0.2331111625830829,0.28384473646463726,0.2272526438906141,0.247757459314255,1,22,,,,,enumerate,0.0236
dense,14,3,0.5,0.5,207,lbp,0.15121055376385462,0.20109503726907768,0.1484666709096805,0.15807026089928994,1,87,7.764858173109346e-07,,,,enumerate,0.0368
dense,14,3,0.5,0.5,207,gibbs,0.0021568906786544654,0.00397058952171999,0.002514515125300045,0.001262829562040518,1,2000,,3552.3,1.00182,2000,enumerate,11.2999
dense,14,3,0.75,0.5,207,exact,0.0,0.0,,,1,,,,,,enumerate,0.9376
dense,14,3,0.75,0.5,207,mf,0.6522331583869845,0.7053608690242943,0.6488644843053054,0.6606548435911821,1,13,,,,,enumerate,0.0162
dense,14,3,0.75,0.5,207,lbp,0.6422145500110104,0.6927984769156383,0.6365309925976136,0.6564234435445022,1,53,5.003561062144612e-07,,,,enumerate,0.0199
dense,14,3,0.75,0.5,207,gibbs,0.01999560963471525,0.02206909711759858,0.01967948213967393,0.02078592837231854,0,2000,,289.5,1.01619,2000,enumerate,11.1784
dense,14,3,1.0,0.5,207,exact,0.0,0.0,,,1,,,,,,enumerate,0.9473
dense,14,3,1.0,0.5,207,mf,0.7108201392106067,0.721009957959896,0.7087233868952829,0.7160620199989163,1,7,,,,,enumerate,0.0089
dense,14,3,1.0,0.5,207,lbp,0.710372340396631,0.720788373871844,0.7081947485840787,0.7158163199280114,1,35,1.90059073146287e-07,,,,enumerate,0.0155
dense,14,3,1.0,0.5,207,gibbs,0.22078814452212317,0.22455918111444806,0.2203699974227158,0.2218335122706417,0,2000,,11.7,1.29273,2000,enumerate,11.2323
dense,14,3,1.3,0.5,207,exact,0.0,0.0,,,1,,,,,,enumerate,0.9878
